ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_SW40ZDR,2010-06-13,2011-06-12,Male,74,2010-06-13,1,Saloon,Silver,Kia,Victoria Island,Lagos,Customized Motor,0
ID_PGTDO75,2010-09-18,2011-01-09,Male,66,2010-09-18,1,JEEP,Silver,Nissan,Lagos Mainland,Lagos,Car Classic,1
ID_930J7K8,2010-09-04,2011-09-03,Female,54,2010-09-04,1,JEEP,,Hyundai,,,CarSafe,0
ID_YNAQRCI,2010-01-28,2011-01-27,Male,36,2010-01-28,1,Saloon,White,TOYOTA,Abuja,Abuja,Car Classic,1
ID_TC19K0D,2010-10-03,2011-10-02,Male,52,2010-10-03,1,,,,ISHERI,Benue,Car Classic,1
ID_UL0Q3BM,2010-03-27,2011-03-26,Male,43,2010-03-27,2,JEEP,Black,TOYOTA,,,Car Classic,0
ID_OZUOGL6,2010-12-30,2011-11-10,Female,45,2010-12-30,1,Saloon,,Pontiac,,,Car Classic,0
ID_VEN1GVQ,2010-11-12,2011-11-11,Female,50,2010-11-12,1,,,,,,CarSafe,0
ID_S2SU7DM,2010-11-06,2011-11-05,Female,23,2010-11-06,1,,,,,,Car Classic,0
ID_XU09LEK,2010-03-01,2011-03-01,Male,53,2010-03-01,1,Saloon,,Peugeot,,,CarSafe,0
ID_KKI1ABZ,2010-06-27,2011-06-26,Female,41,2010-06-27,1,Saloon,,Kia,,,CarSafe,0
ID_LNF63OK,2010-06-06,2011-06-05,Female,41,2010-06-06,1,Saloon,,TOYOTA,,,CarSafe,0
ID_1YG0I0O,2010-10-05,2011-10-04,NOT STATED,40,2010-10-05,1,,,,,,CarSafe,0
ID_XHCHTRO,2010-03-25,2011-03-24,Male,30,2010-03-25,1,Saloon,,Jeep,,,CarSafe,0
ID_ASHIXZ0,2010-08-03,2011-08-02,Male,43,2010-08-03,1,Saloon,Red,TOYOTA,,,Car Classic,1
ID_JBNST4L,2010-08-29,2011-08-28,Male,35,2010-08-29,2,,Silver,TOYOTA,,,Car Classic,0
ID_L72VOQW,2010-08-05,2011-08-04,Male,41,2010-08-05,1,,,,,,Car Classic,1
ID_IHBHEVX,2010-12-27,2011-12-26,Male,35,2010-12-27,1,,,,,,CarSafe,0
ID_60L6SE2,2010-06-28,2011-06-27,Entity,8,2010-06-28,2,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_G5SQNFS,2010-04-11,2011-04-10,Female,33,2010-04-11,1,Saloon,Black,Mercedes,,,Car Classic,1
ID_JC55HLK,2010-09-06,2011-09-05,Male,84,2010-09-06,5,,,Mercedes,Port Harcourt,Rivers,Car Classic,0
ID_J0XFMC6,2010-08-23,2011-08-22,Male,51,2010-08-23,1,,,,,,CarSafe,0
ID_H37FNUP,2010-02-12,2011-02-11,Female,76,2010-02-12,1,Saloon,,Kia,Surulere,Lagos,Car Classic,0
ID_GXHFI2X,2010-09-13,2011-09-12,Female,64,2010-09-13,1,JEEP,Grey,TOYOTA,Uyo,Akwa-Ibom,Car Classic,0
ID_V8S1L4X,2010-12-05,2011-06-04,Male,39,2010-12-05,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_MFHIL8T,2010-07-23,2011-07-22,Female,50,2010-07-23,2,Bus,,TOYOTA,Surulere,Lagos,CVTP,0
ID_QB9H39N,2010-06-13,2011-06-12,Female,34,2010-06-13,1,Saloon,,Volkswagen,,,CarSafe,0
ID_31ZUBVK,2010-04-03,2011-04-02,Male,64,2010-04-03,2,Saloon,Green,TOYOTA,Idanre,Benue,Car Classic,0
ID_93XUPM5,2010-11-28,2011-11-27,Male,42,2010-11-28,1,,,,,,CarSafe,0
ID_80XZT6A,2010-09-10,2011-03-14,Male,45,2010-09-10,2,JEEP,Grey,GMC,Surulere,Lagos,Car Classic,1
ID_NQQIHBA,2010-03-15,2011-03-14,Female,50,2010-03-15,1,Saloon,,Honda,,,CarSafe,0
ID_5LCI5L5,2010-07-09,2011-07-08,Female,38,2010-07-09,1,Saloon,,TOYOTA,,,CarSafe,0
ID_PYO8IZ7,2010-01-16,2011-01-15,Female,45,2010-01-16,1,,Black,TOYOTA,Shomolu,Benue,Car Classic,1
ID_COK2VAW,2010-06-06,2011-06-05,Male,41,2010-06-06,1,Saloon,,Hyundai,,,CarSafe,0
ID_IK851X6,2010-04-08,2011-04-07,Female,42,2010-04-08,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_MLBJ3PZ,2010-04-23,2011-04-22,Male,41,2010-04-23,1,,As Attached,Mercedes,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_0559SH8,2010-05-20,2011-05-19,Male,39,2010-05-20,1,Saloon,Grey,Honda,,,Car Classic,0
ID_HCRHND9,2010-10-10,2011-10-08,Male,38,2010-10-10,1,,,,,,CarSafe,0
ID_JCBQC3J,2010-02-28,2011-02-27,Male,31,2010-02-28,1,Saloon,,Volkswagen,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_N27O4CG,2010-05-06,2011-05-05,Male,43,2010-05-06,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_E6K91AV,2010-11-01,2011-10-31,Male,20,2010-11-01,1,,,,,,CarSafe,0
ID_PTEAANG,2010-01-01,2010-12-31,Female,36,2010-01-01,1,Saloon,,TOYOTA,,,CarSafe,0
ID_NNLBR2Y,2010-01-15,2011-01-14,Female,12,2010-01-15,3,,Grey,Hyundai,Victoria Island,Lagos,Customized Motor,0
ID_MDZE4T2,2010-02-08,2011-02-07,Male,50,2010-02-08,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0WS77PQ,2010-03-06,2011-03-05,Male,49,2010-03-06,1,Saloon,,TOYOTA,,,CarSafe,0
ID_G634C0Z,2010-05-29,2011-05-27,Male,41,2010-05-29,1,Saloon,,TOYOTA,,,CarSafe,0
ID_B1Y0X7F,2010-04-02,2011-04-01,Male,40,2010-04-02,1,Saloon,,TOYOTA,,,CarSafe,0
ID_DRFV448,2010-02-07,2011-02-06,Male,48,2010-02-07,3,,,TOYOTA,Apapa,Lagos,Car Classic,1
ID_S0V1COP,2010-08-02,2011-07-31,Female,61,2010-08-02,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_LY6YHS4,2010-09-05,2011-07-02,Female,73,2010-09-05,1,,,,Lekki,Lagos,Car Plus,0
ID_7HEYW8C,2010-03-27,2011-03-26,,120,2010-03-27,1,,Silver,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_W1DPWW8,2010-05-08,2011-05-05,Female,45,2010-05-08,2,,,Skoda,Eti-Osa,Eti-Osa,Car Classic,0
ID_G7TZCD9,2010-02-25,2011-02-24,Female,40,2010-02-25,1,Saloon,Black,Ford,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_1EPDMGM,2010-09-18,2011-09-17,Male,48,2010-09-18,2,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,1
ID_74E5Y8M,2010-02-28,2011-02-14,Male,58,2010-02-28,1,Saloon,Grey,Lexus,,,Car Classic,0
ID_2Q5AQ73,2010-08-09,2011-08-08,Female,41,2010-08-09,1,,,,,,CarSafe,0
ID_DBCNJAZ,2010-09-21,2011-09-20,Male,56,2010-09-21,1,Saloon,,Honda,,,CarSafe,0
ID_W50367B,2010-12-29,2011-12-28,Male,60,2010-12-29,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_M22TTXF,2010-07-30,2011-07-29,Male,120,2010-07-30,1,,Grey,Nissan,Victoria Island,Lagos,Car Classic,0
ID_5XX9ATR,2010-03-12,2011-03-11,Male,12,2010-03-12,4,Truck,White,Mitsubishi,Surulere,Lagos,CVTP,0
ID_5D169KP,2010-11-20,2011-09-17,Male,38,2010-11-20,1,,,,,,Car Classic,0
ID_1DLRDKE,2010-10-10,2011-04-08,Male,23,2010-10-10,1,,,,,,Car Classic,0
ID_OVRAF8K,2010-11-15,2011-11-14,Male,45,2010-11-15,1,Saloon,,Range Rover,,,CarSafe,0
ID_3LLJLFS,2010-05-30,2011-04-18,Female,32,2010-05-30,2,,Black,TOYOTA,,,Car Classic,1
ID_14CT2J3,2010-09-27,2011-06-13,Male,40,2010-09-27,1,Saloon,Green,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,1
ID_OOPFT5A,2010-09-04,2011-09-03,Male,50,2010-09-04,1,Saloon,,TOYOTA,,,CarSafe,0
ID_LNQ6WRQ,2010-03-07,2011-03-06,Male,35,2010-03-07,1,Saloon,,TOYOTA,,,CarSafe,0
ID_CTP2POK,2010-06-28,2011-06-27,Female,35,2010-06-28,1,Saloon,Grey,TOYOTA,,,Car Classic,0
ID_Y41YUL0,2010-07-06,2011-07-05,Male,42,2010-07-06,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_N18AY5C,2010-10-25,2011-01-24,Male,44,2010-10-25,1,Saloon,Gold,Ford,,,Car Classic,0
ID_20B6BV6,2010-01-16,2011-01-15,Male,30,2010-01-16,2,,As Attached,TOYOTA,Victoria Island,Lagos,CVTP,0
ID_FR5TBV8,2010-10-18,2011-10-17,Male,36,2010-10-18,1,,,,,,Car Classic,0
ID_PJ90Z93,2010-11-26,2011-11-25,Male,31,2010-11-26,1,,,,,,CarSafe,0
ID_NJ94N48,2010-06-28,2011-06-27,Female,34,2010-06-28,1,JEEP,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_95QISIE,2010-08-09,2011-08-08,Male,33,2010-08-09,1,,,,,,CarSafe,0
ID_0Z8HNUO,2010-01-06,2011-01-05,Female,52,2010-01-06,1,Saloon,,TOYOTA,,,Car Classic,0
ID_E0UCVHP,2010-08-12,2011-08-11,Male,36,2010-08-12,1,,,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_7H3M3ZY,2010-12-16,2011-12-15,Male,55,2010-12-16,1,Saloon,Black,Volkswagen,Jos South,Jos-South,Car Classic,0
ID_CFE5POW,2010-02-06,2011-02-05,Female,40,2010-02-06,1,Saloon,Red,TOYOTA,Egbeda,Benue,Car Classic,1
ID_ZF48RDX,2010-12-09,2011-12-08,Female,67,2010-12-09,1,Saloon,Black,Hyundai,Kano Municipal,Kano-Municipal,Car Classic,0
ID_8O1AGLQ,2010-09-27,2011-09-26,Female,51,2010-09-27,3,Saloon,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_KNDU7UW,2010-01-28,2011-01-27,Female,33,2010-01-28,1,Saloon,Ash,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_WQFG5FU,2010-10-26,2011-10-25,Male,54,2010-10-26,3,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_KD7OY5U,2010-10-22,2011-10-21,Male,42,2010-10-22,1,,,,,,CarSafe,0
ID_9LR68PG,2010-02-22,2011-02-21,Female,1,2010-02-22,1,Saloon,,Mercedes,,,CarSafe,0
ID_50EPBEY,2010-12-04,2011-12-03,Male,76,2010-12-04,1,JEEP,Black,TOYOTA,Owerri West ,Owerri-West,Car Classic,0
ID_PWNI6FZ,2010-03-30,2011-03-29,Male,47,2010-03-30,1,Saloon,Silver,TOYOTA,,,CarSafe,0
ID_QUJMB8F,2010-04-18,2011-04-16,Male,27,2010-04-18,1,Saloon,As Attached,Lexus,,,Car Classic,0
ID_JKVALLK,2010-12-06,2011-03-03,Entity,5,2010-12-06,1,Truck,,DAF,Victoria Island,Lagos,CVTP,0
ID_Z99MYI0,2010-02-26,2011-02-25,Female,44,2010-02-26,1,,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_GE7R5NI,2010-12-02,2011-12-01,Female,40,2010-12-02,1,,,,,,CarSafe,0
ID_P2C2PO6,2010-12-12,2011-12-10,Male,41,2010-12-12,1,Saloon,White,TOYOTA,Kaduna,Kaduna,Car Classic,0
ID_ZMQ56B2,2010-09-04,2011-09-03,Male,50,2010-09-04,2,,,,,,CarSafe,0
ID_QQTS37W,2010-02-15,2010-12-31,Entity,20,2010-02-15,3,,,,Ilorin,Kwara,CVTP,0
ID_8R9DSOO,2010-07-22,2011-07-17,Male,34,2010-07-22,1,Saloon,White,TOYOTA,,,Car Classic,0
ID_319RMWL,2010-01-27,2011-01-26,Male,37,2010-01-27,1,,Black,Ford,Surulere,Lagos,Car Classic,0
ID_J4C3C5P,2010-02-08,2011-02-07,Female,53,2010-02-08,2,,,Kia,Lagos Island,Lagos,Customized Motor,0
ID_DJY5MJZ,2010-02-11,2011-02-10,NO GENDER,25,2010-02-11,1,,Red & White,Iveco,Victoria Island,Lagos,CVTP,0
ID_IZ5DJAE,2010-01-02,2011-01-01,Male,30,2010-01-02,1,Saloon,,TOYOTA,,,Car Plus,1
ID_WZTII8P,2010-06-28,2011-06-27,Male,49,2010-06-28,1,Saloon,,TOYOTA,,,CarSafe,0
ID_L4P6779,2010-04-11,2011-04-10,Female,37,2010-04-11,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_8TQVTBO,2010-03-02,2011-03-01,Male,54,2010-03-02,1,JEEP,Black,TOYOTA,Ilupeju,Lagos,Car Classic,0
ID_IVEQXNL,2010-04-16,2011-04-15,Male,45,2010-04-16,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_D8S2CV1,2010-06-23,2011-06-22,Male,63,2010-06-23,4,JEEP,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_TEPZWSQ,2010-12-05,2011-12-04,Female,39,2010-12-05,1,,,,,,CarSafe,0
ID_PDI75WZ,2010-06-19,2011-06-18,Female,29,2010-06-19,1,Saloon,White,Lexus,Akinyele,Benue,Car Classic,0
ID_8XSRD2X,2010-03-08,2011-03-06,Female,20,2010-03-08,3,JEEP,,TOYOTA,Lekki,Lagos,Customized Motor,0
ID_QACT97G,2010-11-27,2011-01-13,,120,2010-11-27,1,Saloon,,Kia,Victoria Island,Lagos,Customized Motor,0
ID_G4SZH1S,2010-01-22,2011-01-07,Male,33,2010-01-22,1,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_ZHEFNBB,2010-05-17,2011-04-27,Entity,42,2010-05-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,1
ID_6601RG1,2010-12-17,2011-12-16,Male,39,2010-12-17,1,Van,Ash,TOYOTA,OKOTA,Benue,Car Classic,0
ID_CTVM7ZJ,2010-05-05,2011-05-04,Female,39,2010-05-05,1,Saloon,,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0
ID_L6J87MT,2010-04-01,2011-03-31,Female,43,2010-04-01,1,Saloon,Black,Lexus,Lekki,Lagos,Car Classic,0
ID_MASUSRQ,2010-08-21,2011-08-20,Male,67,2010-08-21,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_4S1VB1L,2010-03-25,2011-03-24,Male,38,2010-03-25,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_UVT18BV,2010-05-17,2011-04-27,Entity,42,2010-05-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,0
ID_6N51QTW,2010-07-26,2011-07-25,Male,40,2010-07-26,1,Saloon,,TOYOTA,,,CarSafe,0
ID_DUQNJCH,2010-05-25,2011-05-24,Female,30,2010-05-25,1,JEEP,Black,Land Rover,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_0VVGXYQ,2010-08-15,2011-08-14,Female,40,2010-08-15,1,,,TOYOTA,Obafemi-Owode,Obafemi-Owode,Car Classic,0
ID_6G05QVX,2010-08-16,2011-04-15,Female,49,2010-08-16,1,JEEP,,TOYOTA,Okpe,Benue,Car Classic,0
ID_DLCD220,2010-04-28,2011-01-08,Male,45,2010-04-28,2,JEEP,Black,TOYOTA,Surulere,Lagos,Car Plus,1
ID_XW0V8GQ,2010-09-21,2011-09-20,Male,49,2010-09-21,1,JEEP,,TOYOTA,Ajah,Lagos,Car Classic,0
ID_6KS3OWD,2010-05-22,2011-05-11,Male,61,2010-05-22,4,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_6ZKRON0,2010-12-05,2010-12-31,Female,48,2010-12-05,2,JEEP,Black,Audi,Victoria Island,Lagos,Customized Motor,0
ID_7BK5NE3,2010-09-30,2011-09-29,Male,42,2010-09-30,1,Saloon,,Nissan,,,CarSafe,0
ID_7CKU4U6,2010-12-23,2011-12-21,Male,74,2010-12-23,1,,,,,,CarSafe,0
ID_OSLXHUY,2010-01-29,2011-01-28,Male,31,2010-01-29,1,,Black,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_XOQNYGW,2010-10-09,2011-10-08,Female,27,2010-10-09,1,,,,,,Car Classic,0
ID_09OYXKX,2010-02-12,2011-02-11,Female,65,2010-02-12,1,Saloon,,Mercedes,,,CarSafe,0
ID_6I04XX5,2010-02-08,2011-02-07,Female,50,2010-02-08,2,JEEP,Black,Lexus,Surulere,Lagos,Customized Motor,0
ID_99P0K7X,2010-01-25,2011-01-13,Female,72,2010-01-25,3,JEEP,,Infiniti,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_ONUGFCR,2010-06-10,2011-06-09,Male,43,2010-06-10,1,Saloon,,Mercedes,,,CarSafe,0
ID_GRDIO99,2010-05-02,2011-05-01,Male,56,2010-05-02,3,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_CYKQTJ4,2010-09-02,2011-09-01,Female,31,2010-09-02,1,JEEP,White,TOYOTA,,,Car Classic,0
ID_U8LFE5E,2010-07-17,2011-05-04,Female,28,2010-07-17,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_W17H5FW,2010-09-30,2011-09-29,Female,36,2010-09-30,1,,,,,,Car Plus,0
ID_3QDF8JO,2010-04-29,2011-04-28,Male,31,2010-04-29,1,Saloon,Black,TOYOTA,,,Car Classic,0
ID_CJYDBKJ,2010-11-02,2011-11-01,Male,32,2010-11-02,1,Saloon,,TOYOTA,,,CarSafe,0
ID_3UKVSGM,2010-08-30,2011-08-29,Female,30,2010-08-30,1,,,,,,Car Classic,0
ID_A80EGNZ,2010-05-23,2011-05-22,Male,41,2010-05-23,1,Saloon,,TOYOTA,,,CarSafe,0
ID_QGB1JJE,2010-04-26,2011-04-25,Male,56,2010-04-26,1,,,Iveco,Apapa,Lagos,CVTP,0
ID_WKSF566,2010-10-24,2011-10-23,Male,40,2010-10-24,1,,,,,,CarSafe,0
ID_T784UBC,2010-04-17,2011-04-15,Male,39,2010-04-17,1,,,Honda,Oredo,Benue,Car Classic,1
ID_DI0A7T5,2010-07-18,2011-07-17,Female,66,2010-07-18,1,Saloon,Black,Honda,,,Car Classic,0
ID_DJMDYUF,2010-06-06,2011-06-05,Male,120,2010-06-06,1,,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_ULX3RFR,2010-01-19,2011-01-18,Female,12,2010-01-19,2,Saloon,,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_1JBQ9IU,2010-04-12,2011-04-11,Male,40,2010-04-12,1,Saloon,,TOYOTA,,,CarSafe,0
ID_LFNAA2Q,2010-01-25,2011-01-24,Female,2,2010-01-25,1,Saloon,,TOYOTA,,,CarSafe,0
ID_6BFXQO9,2010-09-19,2011-09-18,Male,49,2010-09-19,1,,,,,,CarSafe,0
ID_7E3RMOJ,2010-05-14,2011-05-13,Male,42,2010-05-14,1,Saloon,,TOYOTA,,,CarSafe,0
ID_XLYBIWU,2010-04-13,2011-04-12,Female,33,2010-04-13,1,Saloon,,TOYOTA,,,Car Classic,0
ID_4V0FMX9,2010-12-23,2011-12-22,Entity,60,2010-12-23,2,,,Ford,Udi Agwu,Udi-Agwu,CVTP,0
ID_ODKRXJ7,2010-01-11,2011-01-10,Female,57,2010-01-11,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_ODU3ZA7,2010-12-04,2011-12-03,,50,2010-12-04,1,,,,Victoria Island,Lagos,Car Classic,0
ID_DZYTKYK,2010-05-07,2011-05-06,Male,78,2010-05-07,2,JEEP,,TOYOTA,Lagelu Ogbomosho North,Lagelu-North,Car Classic,0
ID_H487R9E,2010-07-29,2011-07-28,Female,41,2010-07-29,1,Saloon,Red,TOYOTA,,,Car Classic,0
ID_LNO7N5Z,2010-12-11,2011-12-10,Female,46,2010-12-11,1,Mini Van,,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_IDQJ21U,2010-02-19,2011-02-18,Male,41,2010-02-19,1,Saloon,,Lexus,,,Car Plus,0
ID_M00W24J,2010-06-01,2011-05-30,Male,31,2010-06-01,1,Saloon,,TOYOTA,,,CarSafe,0
ID_DIU8DW6,2010-06-14,2011-06-13,Male,60,2010-06-14,1,Saloon,,Volkswagen,,,CarSafe,0
ID_2BJMJPZ,2010-01-27,2011-01-26,Male,37,2010-01-27,1,,Black,Ford,Surulere,Lagos,Car Classic,1
ID_LXR8N8C,2010-12-15,2011-12-14,Female,62,2010-12-15,1,JEEP,Gold,TOYOTA,,,CarFlex,0
ID_WGS2BJ9,2010-07-30,2011-07-29,Male,42,2010-07-30,1,Saloon,,TOYOTA,,,CarSafe,0
ID_H0L1KU4,2010-01-17,2011-01-16,Male,41,2010-01-17,2,Saloon,,TOYOTA,,,CarFlex,0
ID_FFT5QOO,2010-10-02,2011-10-01,Female,38,2010-10-02,1,Saloon,,TOYOTA,,,Car Classic,0
ID_GWY712I,2010-02-28,2011-03-14,Male,50,2010-02-28,3,,As Attached,Range Rover,Lagos,Lagos,Car Classic,0
ID_HL0D382,2010-12-18,2011-12-17,Male,20,2010-12-18,1,,,,,,CarSafe,0
ID_110V61M,2010-07-05,2011-07-02,Female,40,2010-07-05,1,JEEP,As Attached,ACURA,Kosofe,Benue,Car Classic,0
ID_N5V1TOT,2010-06-07,2011-06-06,Male,69,2010-06-07,1,JEEP,Ash,TOYOTA,Surulere,Lagos,Car Classic,0
ID_G4UV9MJ,2010-06-26,2011-06-24,Male,34,2010-06-26,1,Saloon,,TOYOTA,,,CarSafe,0
ID_9XPI2OR,2010-05-15,2011-05-14,Female,56,2010-05-15,1,JEEP,Black,TOYOTA,,,Car Classic,0
ID_PT51H8M,2010-04-18,2011-02-18,Male,43,2010-04-18,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_MP91BMC,2010-09-26,2011-01-25,Female,37,2010-09-26,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_VU0AKHL,2010-08-27,2011-08-26,Joint Gender,30,2010-08-27,1,,,,,,CarSafe,0
ID_7EQAGEM,2010-02-16,2011-02-16,Female,36,2010-02-16,1,JEEP,,TOYOTA,,,CarFlex,0
ID_2KQPVJS,2010-02-04,2011-02-03,Male,61,2010-02-04,1,Saloon,,Chevrolet,,,CarSafe,0
ID_OE981CH,2010-03-12,2011-03-11,Male,31,2010-03-12,1,Saloon,,TOYOTA,,,CarSafe,0
ID_TVAXHYA,2010-12-20,2011-12-19,Male,36,2010-12-20,1,,,,,,CarSafe,0
ID_8MCI3WG,2010-12-10,2011-12-09,Male,42,2010-12-10,1,Saloon,Red,TOYOTA,Surulere,Lagos,Car Classic,0
ID_XEI5HIP,2010-10-04,2011-10-03,Male,55,2010-10-04,1,,,,Kaduna North,Kaduna-North,CarSafe,0
ID_7KIPMJZ,2010-07-22,2011-07-21,Male,24,2010-07-22,2,Saloon,Blue,TOYOTA,,,Car Plus,0
ID_4LBJSIZ,2010-06-24,2011-06-23,Male,44,2010-06-24,1,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_Z0J2LFG,2010-01-05,2011-01-04,Male,50,2010-01-05,1,Saloon,,Pontiac,,,CarSafe,0
ID_FP7EJXD,2010-01-17,2011-01-06,Male,36,2010-01-17,2,Saloon,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_WHJTT0D,2010-12-02,2011-12-01,Female,31,2010-12-02,1,JEEP,White,Lexus,Ketu,Lagos,Car Classic,0
ID_R19TOZV,2010-02-01,2011-01-31,Male,54,2010-02-01,1,JEEP,,TOYOTA,Ibadan North West,Ibadan-West,Customized Motor,0
ID_5NC4XDI,2010-08-16,2011-08-15,Male,61,2010-08-16,1,Saloon,,Honda,,,CarSafe,0
ID_FQX2KZ0,2010-08-24,2011-08-23,Male,39,2010-08-24,1,,,,Victoria Island,Lagos,Car Classic,0
ID_LXGIWH4,2010-12-19,2011-12-18,Male,39,2010-12-19,3,,,,Umuahia South,Umuahia-South,Car Classic,0
ID_GDGBJF1,2010-08-08,2011-08-07,Male,40,2010-08-08,1,,,,,,Car Classic,0
ID_37NA0J6,2010-04-06,2011-04-05,Male,46,2010-04-06,1,,,BMW,Surulere,Lagos,Car Plus,0
ID_UDUJ8NU,2010-12-09,2011-12-08,Male,28,2010-12-09,1,,,,,,Car Plus,0
ID_7R156X9,2010-03-27,2011-03-26,,120,2010-03-27,1,,,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_JKAKXE0,2010-05-13,2011-05-11,Male,34,2010-05-13,1,Saloon,,TOYOTA,,,CarSafe,0
ID_B1FAWD5,2010-12-05,2011-12-04,Male,50,2010-12-05,1,,,,Lagos Island,Lagos,CarSafe,0
ID_T2T5OR0,2010-12-27,2011-12-26,Male,54,2010-12-27,1,JEEP,Green,Ford,Lagos Island,Lagos,Car Classic,0
ID_C6OHKUN,2010-01-10,2011-01-09,Male,53,2010-01-10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_FGA2VSL,2010-09-02,2011-09-01,Male,27,2010-09-02,1,,,,,,Car Classic,1
ID_0NIL8EF,2010-02-08,2011-02-07,Male,42,2010-02-08,1,Saloon,,TOYOTA,,,CarSafe,0
ID_AEB6XME,2010-04-18,2011-04-17,Male,27,2010-04-18,1,Saloon,Wine,Lexus,,,Car Classic,1
ID_HVAA2LP,2010-11-30,2011-11-29,Female,27,2010-11-30,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_PPRSGIG,2010-12-03,2011-12-02,Male,45,2010-12-03,2,,Silver,Kia,Eti-Osa,Eti-Osa,Customized Motor,0
ID_77NGZP1,2010-07-08,2011-04-27,,36,2010-07-08,1,JEEP,White,TOYOTA,Lagos,Lagos,Car Classic,0
ID_6Q71NVZ,2010-01-17,2011-01-06,Male,36,2010-01-17,2,Saloon,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_Y34RT3G,2010-06-17,2011-06-16,Male,74,2010-06-17,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_HPTINXI,2010-01-28,2011-01-27,Male,50,2010-01-28,1,Saloon,,Honda,,,CarSafe,1
ID_IIQTFOP,2010-07-16,2011-07-15,Male,44,2010-07-16,1,Saloon,Red,Honda,Owerri North,Owerri-North,Car Classic,0
ID_A0E6N3A,2010-05-06,2011-05-05,Male,40,2010-05-06,1,,Black,TOYOTA,Victoria Island,Lagos,CarSafe,0
ID_P0T03WG,2010-01-16,2011-01-15,Male,41,2010-01-16,1,Saloon,,Nissan,,,CarSafe,0
ID_7H8HA95,2010-04-23,2011-04-22,Male,5,2010-04-23,1,Saloon,Black,As Attached,,,Car Classic,0
ID_V4GEPO3,2010-02-26,2011-02-25,Male,44,2010-02-26,1,Saloon,Green,TOYOTA,,,Car Classic,1
ID_6THX1Q3,2010-10-23,2011-10-22,Male,78,2010-10-23,2,Saloon,,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_SZJG8XU,2010-05-22,2011-05-21,Male,40,2010-05-22,3,Saloon,Blue,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_1UCYDEA,2010-02-06,2011-02-05,Female,41,2010-02-06,1,Saloon,,Mitsubishi,,,CarSafe,0
